     ,main_currency,secondary_currency,date               ,period,high      ,low       ,open      ,close     ,volume       ,quote_volume  ,weighted_average
8086 ,BTC          ,ETH               ,2017-11-29 01:50:00,300   ,0.0471974 ,0.04691509,0.04699726,0.04713809,26.30099572  ,558.8900575   ,0.04705933
8087 ,BTC          ,ETH               ,2017-11-29 01:55:00,300   ,0.04713666,0.04700005,0.04702903,0.047039  ,9.46801737   ,201.2457799   ,0.04704703
8088 ,BTC          ,ETH               ,2017-11-29 02:00:00,300   ,0.04713699,0.04700021,0.04700021,0.04702495,7.45531921   ,158.49619817  ,0.04703784
8089 ,BTC          ,ETH               ,2017-11-29 02:05:00,300   ,0.04707199,0.0469061 ,0.0470199 ,0.04697286,12.55023367  ,266.96558299  ,0.04701068
8090 ,BTC          ,ETH               ,2017-11-29 02:10:00,300   ,0.04706752,0.04694834,0.04697286,0.04703855,13.12922272  ,279.26601959  ,0.04701331
8091 ,BTC          ,ETH               ,2017-11-29 02:15:00,300   ,0.04711685,0.04696956,0.04703839,0.04697973,11.79301374  ,250.6003679   ,0.04705904
8092 ,BTC          ,ETH               ,2017-11-29 02:20:00,300   ,0.04709854,0.04697977,0.04697977,0.04698028,3.73993549   ,79.57691897   ,0.04699774
8093 ,BTC          ,ETH               ,2017-11-29 02:25:00,300   ,0.04709466,0.04677739,0.0469803 ,0.04694394,37.23025022  ,793.80139804  ,0.04690121
8094 ,BTC          ,ETH               ,2017-11-29 02:30:00,300   ,0.04707528,0.04680078,0.04694394,0.04705965,9.81318906   ,209.0787763   ,0.04693536
8095 ,BTC          ,ETH               ,2017-11-29 02:35:00,300   ,0.04705957,0.0469608 ,0.04705957,0.04698109,8.25171499   ,175.46312265  ,0.0470282
8096 ,BTC          ,ETH               ,2017-11-29 02:40:00,300   ,0.0470509 ,0.04685851,0.04698109,0.04690044,19.81956985  ,422.65739295  ,0.04689275
8097 ,BTC          ,ETH               ,2017-11-29 02:45:00,300   ,0.04707606,0.04690048,0.04702899,0.04707606,3.74272905   ,79.59518707   ,0.04702205
8098 ,BTC          ,ETH               ,2017-11-29 02:50:00,300   ,0.04708301,0.047     ,0.04707606,0.04700002,12.03611339  ,255.87658272  ,0.04703874
8099 ,BTC          ,ETH               ,2017-11-29 02:55:00,300   ,0.0471469 ,0.04695605,0.04703375,0.04695616,9.0109812    ,191.67552502  ,0.04701164
8100 ,BTC          ,ETH               ,2017-11-29 03:00:00,300   ,0.04714642,0.04695617,0.04695617,0.04714591,14.37325551  ,305.35274498  ,0.04707098
8101 ,BTC          ,ETH               ,2017-11-29 03:05:00,300   ,0.04714689,0.04699636,0.04706033,0.04699704,9.41256011   ,199.78195213  ,0.04711416
8102 ,BTC          ,ETH               ,2017-11-29 03:10:00,300   ,0.04728064,0.04699736,0.04714534,0.04717843,32.49360771  ,688.96506574  ,0.04716292
8103 ,BTC          ,ETH               ,2017-11-29 03:15:00,300   ,0.04742643,0.04706301,0.04717843,0.04735661,16.04898129  ,339.60994948  ,0.04725709
8104 ,BTC          ,ETH               ,2017-11-29 03:20:00,300   ,0.04755542,0.04733133,0.04735661,0.04755039,9.18988633   ,193.61545238  ,0.04746463
8105 ,BTC          ,ETH               ,2017-11-29 03:25:00,300   ,0.04755033,0.04742735,0.04742735,0.04743135,8.84356199   ,186.25915228  ,0.04747987
8106 ,BTC          ,ETH               ,2017-11-29 03:30:00,300   ,0.04752652,0.04735662,0.04743136,0.04735801,20.57594778  ,433.81296316  ,0.04743045
8107 ,BTC          ,ETH               ,2017-11-29 03:35:00,300   ,0.04752518,0.04735776,0.04735817,0.04749923,9.86384344   ,207.76154475  ,0.04747675
8108 ,BTC          ,ETH               ,2017-11-29 03:40:00,300   ,0.04752171,0.04740085,0.04749922,0.04748001,6.74304726   ,142.02395429  ,0.04747823
8109 ,BTC          ,ETH               ,2017-11-29 03:45:00,300   ,0.04751167,0.04748   ,0.04748002,0.04748   ,7.66232778   ,161.36283605  ,0.04748508
8110 ,BTC          ,ETH               ,2017-11-29 03:50:00,300   ,0.04749973,0.04733132,0.04748   ,0.04735674,16.89027315  ,356.47341136  ,0.04738157
8111 ,BTC          ,ETH               ,2017-11-29 03:55:00,300   ,0.04742146,0.04732002,0.04742146,0.04732002,5.3128784    ,112.13636056  ,0.04737873
8112 ,BTC          ,ETH               ,2017-11-29 04:00:00,300   ,0.04741991,0.04732   ,0.04739923,0.04741723,10.93259765  ,230.87373898  ,0.04735314
8113 ,BTC          ,ETH               ,2017-11-29 04:05:00,300   ,0.04741981,0.0473    ,0.04737463,0.04730002,26.37298271  ,557.13350032  ,0.04733691
8114 ,BTC          ,ETH               ,2017-11-29 04:10:00,300   ,0.04740984,0.04726569,0.04740984,0.04736012,21.44231666  ,453.3296529   ,0.04729961
8115 ,BTC          ,ETH               ,2017-11-29 04:15:00,300   ,0.0475714 ,0.04726609,0.04736   ,0.04726609,23.04267022  ,486.33001703  ,0.04738072
8116 ,BTC          ,ETH               ,2017-11-29 04:20:00,300   ,0.04730926,0.047     ,0.0472661 ,0.04705534,31.16916902  ,660.68246953  ,0.04717723
8117 ,BTC          ,ETH               ,2017-11-29 04:25:00,300   ,0.04715909,0.04670004,0.04715909,0.04670004,41.02138499  ,873.91827604  ,0.04693961
8118 ,BTC          ,ETH               ,2017-11-29 04:30:00,300   ,0.04711772,0.04670001,0.04695209,0.04674   ,74.28174169  ,1586.86334912 ,0.04681042
8119 ,BTC          ,ETH               ,2017-11-29 04:35:00,300   ,0.04692703,0.04674   ,0.04674   ,0.04680501,16.86186945  ,360.01441535  ,0.04683665
8120 ,BTC          ,ETH               ,2017-11-29 04:40:00,300   ,0.04686093,0.04676437,0.0468001 ,0.04682391,19.37141046  ,413.78139155  ,0.04681556
8121 ,BTC          ,ETH               ,2017-11-29 04:45:00,300   ,0.04692667,0.04663431,0.04682394,0.04670736,38.39555392  ,820.17095896  ,0.04681408
8122 ,BTC          ,ETH               ,2017-11-29 04:50:00,300   ,0.04670745,0.04648001,0.04663432,0.0466148 ,53.59802825  ,1150.97982886 ,0.0465673
8123 ,BTC          ,ETH               ,2017-11-29 04:55:00,300   ,0.04661477,0.04641   ,0.04661477,0.04649113,15.11137238  ,324.78516864  ,0.04652728
8124 ,BTC          ,ETH               ,2017-11-29 05:00:00,300   ,0.04654966,0.0463371 ,0.04641001,0.04643395,55.31655781  ,1192.21648418 ,0.04639808
8125 ,BTC          ,ETH               ,2017-11-29 05:05:00,300   ,0.04658472,0.0463899 ,0.04639086,0.04640705,38.85194271  ,836.72670519  ,0.04643325
8126 ,BTC          ,ETH               ,2017-11-29 05:10:00,300   ,0.04662968,0.04635006,0.04644399,0.04660496,51.53005946  ,1108.60687302 ,0.04648181
8127 ,BTC          ,ETH               ,2017-11-29 05:15:00,300   ,0.04693096,0.04659601,0.04662968,0.04693096,37.15555646  ,794.00886543  ,0.04679488
8128 ,BTC          ,ETH               ,2017-11-29 05:20:00,300   ,0.04750028,0.04686801,0.04693096,0.04737108,92.36847276  ,1957.56827717 ,0.04718531
8129 ,BTC          ,ETH               ,2017-11-29 05:25:00,300   ,0.04741502,0.04717688,0.04737108,0.047281  ,32.81491849  ,693.31161711  ,0.04733069
8130 ,BTC          ,ETH               ,2017-11-29 05:30:00,300   ,0.04757347,0.047226  ,0.04728067,0.04757345,25.94568949  ,547.11406091  ,0.04742281
8131 ,BTC          ,ETH               ,2017-11-29 05:35:00,300   ,0.047826  ,0.04753898,0.04757345,0.04781634,52.28569086  ,1095.82334124 ,0.04771361
8132 ,BTC          ,ETH               ,2017-11-29 05:40:00,300   ,0.04790613,0.04755551,0.047826  ,0.04782003,53.662242    ,1122.90743141 ,0.04778866
8133 ,BTC          ,ETH               ,2017-11-29 05:45:00,300   ,0.04786   ,0.04744407,0.04782003,0.04744474,57.79983951  ,1213.08837939 ,0.04764684
8134 ,BTC          ,ETH               ,2017-11-29 05:50:00,300   ,0.04759698,0.04710211,0.04757999,0.0472    ,34.03244213  ,718.31602257  ,0.04737809
8135 ,BTC          ,ETH               ,2017-11-29 05:55:00,300   ,0.0472    ,0.04692003,0.0472    ,0.04692414,36.22692532  ,770.37794518  ,0.04702487
8136 ,BTC          ,ETH               ,2017-11-29 06:00:00,300   ,0.0469999 ,0.04670982,0.046959  ,0.04670983,30.27906636  ,646.14599091  ,0.04686102
8137 ,BTC          ,ETH               ,2017-11-29 06:05:00,300   ,0.04689499,0.04663586,0.04670983,0.0467833 ,42.98487443  ,920.42753291  ,0.04670098
8138 ,BTC          ,ETH               ,2017-11-29 06:10:00,300   ,0.04699996,0.0467833 ,0.0467833 ,0.04685411,28.26479285  ,602.60460363  ,0.04690437
8139 ,BTC          ,ETH               ,2017-11-29 06:15:00,300   ,0.04703281,0.04681334,0.04685411,0.04681334,39.49131639  ,841.6412596   ,0.04692179
8140 ,BTC          ,ETH               ,2017-11-29 06:20:00,300   ,0.04696198,0.04656439,0.04681331,0.04663582,34.19081746  ,731.28585528  ,0.04675438
8141 ,BTC          ,ETH               ,2017-11-29 06:25:00,300   ,0.04663582,0.0463    ,0.04663582,0.04634   ,69.33652599  ,1495.65541154 ,0.04635862
8142 ,BTC          ,ETH               ,2017-11-29 06:30:00,300   ,0.04642864,0.04602701,0.04634   ,0.04602702,81.91422272  ,1771.32295808 ,0.04624465
8143 ,BTC          ,ETH               ,2017-11-29 06:35:00,300   ,0.04616017,0.04572831,0.04606819,0.0458612 ,151.09314626 ,3295.46479032 ,0.04584881
8144 ,BTC          ,ETH               ,2017-11-29 06:40:00,300   ,0.0458612 ,0.04558731,0.0458612 ,0.04573228,111.50485226 ,2437.77730944 ,0.04574037
8145 ,BTC          ,ETH               ,2017-11-29 06:45:00,300   ,0.0458612 ,0.04566027,0.04566027,0.0458612 ,96.31917956  ,2101.07805674 ,0.04584274
8146 ,BTC          ,ETH               ,2017-11-29 06:50:00,300   ,0.0460283 ,0.04585007,0.04586119,0.04602434,40.1192988   ,873.59206764  ,0.04592452
8147 ,BTC          ,ETH               ,2017-11-29 06:55:00,300   ,0.04609947,0.04591169,0.04602433,0.04591666,29.12604917  ,633.5207215   ,0.04597489
8148 ,BTC          ,ETH               ,2017-11-29 07:00:00,300   ,0.0461    ,0.04588   ,0.04603639,0.04605729,29.64883717  ,644.90822801  ,0.04597373
8149 ,BTC          ,ETH               ,2017-11-29 07:05:00,300   ,0.0462629 ,0.04600002,0.04605728,0.04609813,31.91524394  ,692.59751629  ,0.0460805
8150 ,BTC          ,ETH               ,2017-11-29 07:10:00,300   ,0.04609807,0.04586114,0.04609807,0.04601992,30.6016708   ,666.18077332  ,0.04593598
8151 ,BTC          ,ETH               ,2017-11-29 07:15:00,300   ,0.04604649,0.04586114,0.04601849,0.04586133,24.84458338  ,540.8738433   ,0.04593415
8152 ,BTC          ,ETH               ,2017-11-29 07:20:00,300   ,0.04603753,0.04586114,0.04586133,0.04586114,29.73768989  ,648.08362477  ,0.04588557
8153 ,BTC          ,ETH               ,2017-11-29 07:25:00,300   ,0.04593658,0.04586114,0.04586115,0.04586115,79.75470413  ,1739.01730354 ,0.04586193
8154 ,BTC          ,ETH               ,2017-11-29 07:30:00,300   ,0.04594853,0.04586114,0.04587394,0.0459461 ,41.22589733  ,898.61315587  ,0.04587724
8155 ,BTC          ,ETH               ,2017-11-29 07:35:00,300   ,0.04594535,0.0457871 ,0.04586114,0.04580427,19.50576262  ,425.32489529  ,0.04586085
8156 ,BTC          ,ETH               ,2017-11-29 07:40:00,300   ,0.04586971,0.04578791,0.04580427,0.04585932,24.89971246  ,543.3407436   ,0.04582706
8157 ,BTC          ,ETH               ,2017-11-29 07:45:00,300   ,0.04585931,0.0456872 ,0.04585929,0.0456872 ,14.80596839  ,323.54981109  ,0.04576101
8158 ,BTC          ,ETH               ,2017-11-29 07:50:00,300   ,0.04571   ,0.0455    ,0.04568667,0.04552999,29.53315982  ,647.97181152  ,0.04557784
8159 ,BTC          ,ETH               ,2017-11-29 07:55:00,300   ,0.04557778,0.04545454,0.0455    ,0.04545457,38.86482003  ,853.93637447  ,0.04551254
8160 ,BTC          ,ETH               ,2017-11-29 08:00:00,300   ,0.04554827,0.04512008,0.04549996,0.04519953,64.48232963  ,1423.10672795 ,0.04531095
8161 ,BTC          ,ETH               ,2017-11-29 08:05:00,300   ,0.04519954,0.04496   ,0.04519954,0.04499915,79.09032034  ,1756.06964158 ,0.04503825
8162 ,BTC          ,ETH               ,2017-11-29 08:10:00,300   ,0.04499913,0.04478318,0.04499913,0.04480215,46.88003138  ,1045.33919012 ,0.04484671
8163 ,BTC          ,ETH               ,2017-11-29 08:15:00,300   ,0.04539057,0.04431574,0.0448488 ,0.04442819,114.46774472 ,2558.31702691 ,0.04474337
8164 ,BTC          ,ETH               ,2017-11-29 08:20:00,300   ,0.04454814,0.04400197,0.04454814,0.04400273,78.30780321  ,1770.48221232 ,0.04422964
8165 ,BTC          ,ETH               ,2017-11-29 08:25:00,300   ,0.04409967,0.04389943,0.04400197,0.04389943,61.29771758  ,1395.18273887 ,0.04393526
8166 ,BTC          ,ETH               ,2017-11-29 08:30:00,300   ,0.04390826,0.0433    ,0.04389943,0.0433    ,125.26954816 ,2877.87622863 ,0.04352846
8167 ,BTC          ,ETH               ,2017-11-29 08:35:00,300   ,0.0447425 ,0.04315316,0.0433    ,0.04473   ,199.00605936 ,4522.35362461 ,0.04400497
8168 ,BTC          ,ETH               ,2017-11-29 08:40:00,300   ,0.04502497,0.04413523,0.04473   ,0.0442    ,107.01517075 ,2392.50437525 ,0.04472935
8169 ,BTC          ,ETH               ,2017-11-29 08:45:00,300   ,0.044713  ,0.04357607,0.04420687,0.04466318,116.79919094 ,2640.10710632 ,0.04424032
8170 ,BTC          ,ETH               ,2017-11-29 08:50:00,300   ,0.04490547,0.04419953,0.0445    ,0.04450127,51.57150521  ,1159.12693099 ,0.04449168
8171 ,BTC          ,ETH               ,2017-11-29 08:55:00,300   ,0.04579863,0.04450127,0.04450127,0.045559  ,194.21102045 ,4287.96412484 ,0.04529212
8172 ,BTC          ,ETH               ,2017-11-29 09:00:00,300   ,0.04600158,0.04489   ,0.0456    ,0.04517042,117.60561024 ,2581.38110676 ,0.04555918
8173 ,BTC          ,ETH               ,2017-11-29 09:05:00,300   ,0.04570907,0.04497399,0.04521996,0.04519044,42.70233686  ,941.74095722  ,0.04534403
8174 ,BTC          ,ETH               ,2017-11-29 09:10:00,300   ,0.04519044,0.04429491,0.04519044,0.04438355,81.3010142   ,1818.84326912 ,0.04469929
8175 ,BTC          ,ETH               ,2017-11-29 09:15:00,300   ,0.04474468,0.04429974,0.04438358,0.04468967,21.96742703  ,493.72037027  ,0.04449366
8176 ,BTC          ,ETH               ,2017-11-29 09:20:00,300   ,0.04466616,0.044258  ,0.04462199,0.044268  ,30.48239095  ,686.13017718  ,0.04442654
8177 ,BTC          ,ETH               ,2017-11-29 09:25:00,300   ,0.04485057,0.04426389,0.04432996,0.04451001,42.1507846   ,945.95532974  ,0.04455895
8178 ,BTC          ,ETH               ,2017-11-29 09:30:00,300   ,0.04468828,0.04442002,0.04451001,0.04457734,45.46338014  ,1020.78952948 ,0.04453746
8179 ,BTC          ,ETH               ,2017-11-29 09:35:00,300   ,0.04463196,0.04444144,0.04461711,0.0446    ,19.8709398   ,445.86295283  ,0.04456737
8180 ,BTC          ,ETH               ,2017-11-29 09:40:00,300   ,0.045     ,0.04454974,0.04461712,0.0447024 ,46.36138258  ,1035.00546613 ,0.04479336
8181 ,BTC          ,ETH               ,2017-11-29 09:45:00,300   ,0.04470239,0.04434421,0.04454974,0.04444007,16.93106869  ,380.79661501  ,0.04446223
8182 ,BTC          ,ETH               ,2017-11-29 09:50:00,300   ,0.04493423,0.044405  ,0.044405  ,0.04478038,28.89126328  ,646.93877476  ,0.04465841
8183 ,BTC          ,ETH               ,2017-11-29 09:55:00,300   ,0.04493419,0.04445005,0.04478038,0.04446406,65.13963931  ,1457.04557259 ,0.04470665
8184 ,BTC          ,ETH               ,2017-11-29 10:00:00,300   ,0.04467997,0.04411841,0.04450363,0.04413071,57.52978998  ,1298.50178971 ,0.04430474
8185 ,BTC          ,ETH               ,2017-11-29 10:05:00,300   ,0.0444801 ,0.04412781,0.044287  ,0.044356  ,18.96808297  ,428.21903033  ,0.04429528
8186 ,BTC          ,ETH               ,2017-11-29 10:10:00,300   ,0.04453099,0.04431532,0.04435597,0.0444383 ,14.52211186  ,326.69323098  ,0.04445182
8187 ,BTC          ,ETH               ,2017-11-29 10:15:00,300   ,0.0445092 ,0.04437703,0.04443827,0.044501  ,11.1799499   ,251.57104195  ,0.04444052
8188 ,BTC          ,ETH               ,2017-11-29 10:20:00,300   ,0.04465865,0.04442799,0.044501  ,0.04465859,17.8360259   ,400.38451004  ,0.04454724
8189 ,BTC          ,ETH               ,2017-11-29 10:25:00,300   ,0.04472247,0.04460203,0.0446579 ,0.04472238,18.21694311  ,407.67400173  ,0.04468507
8190 ,BTC          ,ETH               ,2017-11-29 10:30:00,300   ,0.04475968,0.04464238,0.04472247,0.04472   ,17.81418912  ,398.39105445  ,0.04471533
8191 ,BTC          ,ETH               ,2017-11-29 10:35:00,300   ,0.04475561,0.04464226,0.04471997,0.04468003,12.04231587  ,269.38791027  ,0.04470251
8192 ,BTC          ,ETH               ,2017-11-29 10:40:00,300   ,0.04471   ,0.0445556 ,0.0447045 ,0.04459399,18.4641225   ,413.6573228   ,0.04463627
8193 ,BTC          ,ETH               ,2017-11-29 10:45:00,300   ,0.04459108,0.04428575,0.04459108,0.04446497,34.75107895  ,783.00998293  ,0.04438139
8194 ,BTC          ,ETH               ,2017-11-29 10:50:00,300   ,0.04446973,0.04428575,0.04433201,0.04440999,21.58178766  ,485.98214556  ,0.0444086
8195 ,BTC          ,ETH               ,2017-11-29 10:55:00,300   ,0.04446974,0.04428795,0.04428795,0.04443022,15.81547677  ,356.24781032  ,0.04439459
8196 ,BTC          ,ETH               ,2017-11-29 11:00:00,300   ,0.04446973,0.04427   ,0.04446973,0.04438897,26.40920665  ,594.86246856  ,0.04439548
8197 ,BTC          ,ETH               ,2017-11-29 11:05:00,300   ,0.0443945 ,0.04416462,0.04438396,0.044187  ,30.62744266  ,691.93098586  ,0.04426372
8198 ,BTC          ,ETH               ,2017-11-29 11:10:00,300   ,0.04445999,0.04418077,0.04431   ,0.044381  ,15.02763847  ,339.22171921  ,0.04430034
8199 ,BTC          ,ETH               ,2017-11-29 11:15:00,300   ,0.04444999,0.0442256 ,0.044386  ,0.04442497,14.30985195  ,322.52617252  ,0.04436803
8200 ,BTC          ,ETH               ,2017-11-29 11:20:00,300   ,0.0445    ,0.04429301,0.04442497,0.04430101,13.23858799  ,298.06032731  ,0.0444158
8201 ,BTC          ,ETH               ,2017-11-29 11:25:00,300   ,0.044423  ,0.044226  ,0.04436261,0.044226  ,9.76432451   ,220.43680883  ,0.04429534
8202 ,BTC          ,ETH               ,2017-11-29 11:30:00,300   ,0.04428776,0.04416462,0.04423101,0.04425649,21.52835501  ,487.04290581  ,0.04420217
8203 ,BTC          ,ETH               ,2017-11-29 11:35:00,300   ,0.04425649,0.04416463,0.04425648,0.04418709,8.82769563   ,199.63948839  ,0.04421818
8204 ,BTC          ,ETH               ,2017-11-29 11:40:00,300   ,0.04441   ,0.04418707,0.044202  ,0.0444    ,9.63262984   ,217.62944583  ,0.04426161
8205 ,BTC          ,ETH               ,2017-11-29 11:45:00,300   ,0.04440497,0.044197  ,0.0444    ,0.044251  ,11.68454179  ,263.83081154  ,0.04428801
8206 ,BTC          ,ETH               ,2017-11-29 11:50:00,300   ,0.044321  ,0.0442    ,0.04425097,0.04425597,10.11528974  ,228.54013425  ,0.04426045
8207 ,BTC          ,ETH               ,2017-11-29 11:55:00,300   ,0.044321  ,0.04420012,0.04425597,0.04427442,16.17152349  ,365.35426676  ,0.04426258
8208 ,BTC          ,ETH               ,2017-11-29 12:00:00,300   ,0.04427442,0.0441506 ,0.04427442,0.04422394,19.92064061  ,450.75525592  ,0.04419391
8209 ,BTC          ,ETH               ,2017-11-29 12:05:00,300   ,0.0442599 ,0.0441    ,0.04415372,0.04424794,25.8798726   ,586.00174959  ,0.04416347
8210 ,BTC          ,ETH               ,2017-11-29 12:10:00,300   ,0.0444079 ,0.04423503,0.04425241,0.04436977,12.20697974  ,275.60153249  ,0.04429213
8211 ,BTC          ,ETH               ,2017-11-29 12:15:00,300   ,0.04431673,0.04424004,0.04424012,0.04426792,9.16474632   ,206.97822963  ,0.04427879
8212 ,BTC          ,ETH               ,2017-11-29 12:20:00,300   ,0.04428997,0.04415204,0.04424004,0.04417001,14.08995805  ,318.83990788  ,0.04419132
8213 ,BTC          ,ETH               ,2017-11-29 12:25:00,300   ,0.044218  ,0.04415   ,0.04418399,0.0442103 ,7.42715936   ,168.13020424  ,0.04417504
8214 ,BTC          ,ETH               ,2017-11-29 12:30:00,300   ,0.04424204,0.0441535 ,0.04423   ,0.04416829,22.92497564  ,518.54273674  ,0.04421038
8215 ,BTC          ,ETH               ,2017-11-29 12:35:00,300   ,0.04420516,0.0441    ,0.04415356,0.0441    ,16.4857057   ,373.45883934  ,0.0441433
8216 ,BTC          ,ETH               ,2017-11-29 12:40:00,300   ,0.0441    ,0.04392   ,0.04409446,0.044     ,21.40191114  ,486.22731827  ,0.04401626
8217 ,BTC          ,ETH               ,2017-11-29 12:45:00,300   ,0.044     ,0.04356016,0.044     ,0.04391459,37.61334816  ,858.7355644   ,0.04380085
8218 ,BTC          ,ETH               ,2017-11-29 12:50:00,300   ,0.04397026,0.04375604,0.04391456,0.04390213,8.95378579   ,204.05441754  ,0.0438794
8219 ,BTC          ,ETH               ,2017-11-29 12:55:00,300   ,0.044     ,0.04381401,0.04390219,0.044     ,16.55447201  ,376.82577651  ,0.04393136
8220 ,BTC          ,ETH               ,2017-11-29 13:00:00,300   ,0.04415   ,0.04394225,0.04400339,0.04415   ,16.05800821  ,364.75082338  ,0.04402459
8221 ,BTC          ,ETH               ,2017-11-29 13:05:00,300   ,0.04424999,0.0439697 ,0.04412597,0.04424999,12.5653903   ,284.65695495  ,0.04414222
8222 ,BTC          ,ETH               ,2017-11-29 13:10:00,300   ,0.04425   ,0.04410109,0.04424502,0.04417288,5.7049937    ,129.06877662  ,0.04420119
8223 ,BTC          ,ETH               ,2017-11-29 13:15:00,300   ,0.04417279,0.04399025,0.04412701,0.04411603,10.9694559   ,248.92332057  ,0.04406761
8224 ,BTC          ,ETH               ,2017-11-29 13:20:00,300   ,0.04411603,0.04390421,0.04411603,0.0439999 ,14.11400201  ,320.68456276  ,0.0440121
8225 ,BTC          ,ETH               ,2017-11-29 13:25:00,300   ,0.044     ,0.04391011,0.04399983,0.04391129,7.21257214   ,163.95835127  ,0.04399027
8226 ,BTC          ,ETH               ,2017-11-29 13:30:00,300   ,0.04407999,0.0439    ,0.0439977 ,0.0439829 ,10.55852754  ,240.03549227  ,0.04398735
8227 ,BTC          ,ETH               ,2017-11-29 13:35:00,300   ,0.0439988 ,0.0439    ,0.0439    ,0.04396199,6.83553952   ,155.55808365  ,0.04394203
8228 ,BTC          ,ETH               ,2017-11-29 13:40:00,300   ,0.04399892,0.04367597,0.04392797,0.04392902,18.21370998  ,414.60997825  ,0.04392974
8229 ,BTC          ,ETH               ,2017-11-29 13:45:00,300   ,0.04408694,0.043935  ,0.043935  ,0.0440588 ,11.88619081  ,270.12150822  ,0.04400312
8230 ,BTC          ,ETH               ,2017-11-29 13:50:00,300   ,0.044058  ,0.04393513,0.044058  ,0.04393754,11.59517979  ,263.53138875  ,0.04399923
8231 ,BTC          ,ETH               ,2017-11-29 13:55:00,300   ,0.04400468,0.0435    ,0.04393754,0.04390024,140.8447259  ,3224.32479123 ,0.04368192
8232 ,BTC          ,ETH               ,2017-11-29 14:00:00,300   ,0.04400558,0.0438    ,0.04390024,0.04399318,17.55109484  ,399.96186705  ,0.04388192
8233 ,BTC          ,ETH               ,2017-11-29 14:05:00,300   ,0.0439936 ,0.0437245 ,0.04398869,0.043841  ,47.48758184  ,1083.42585657 ,0.04383094
8234 ,BTC          ,ETH               ,2017-11-29 14:10:00,300   ,0.04386107,0.0438    ,0.04383   ,0.04380462,10.87767108  ,248.09429167  ,0.0438449
8235 ,BTC          ,ETH               ,2017-11-29 14:15:00,300   ,0.04386107,0.04367684,0.0438047 ,0.04372199,38.31531093  ,875.89403702  ,0.04374423
8236 ,BTC          ,ETH               ,2017-11-29 14:20:00,300   ,0.04398308,0.0435    ,0.04372199,0.04358736,26.47277429  ,606.8889848   ,0.04362045
8237 ,BTC          ,ETH               ,2017-11-29 14:25:00,300   ,0.04377279,0.04350282,0.04364396,0.04360253,23.6690866   ,542.02191707  ,0.04366813
8238 ,BTC          ,ETH               ,2017-11-29 14:30:00,300   ,0.0438687 ,0.04360328,0.04372165,0.04367023,7.84379532   ,179.35129199  ,0.04373425
8239 ,BTC          ,ETH               ,2017-11-29 14:35:00,300   ,0.0439    ,0.04367105,0.04379001,0.04379744,9.20367591   ,210.26288451  ,0.04377223
8240 ,BTC          ,ETH               ,2017-11-29 14:40:00,300   ,0.04391518,0.04379748,0.04379748,0.04388003,16.30704992  ,371.58986597  ,0.04388453
8241 ,BTC          ,ETH               ,2017-11-29 14:45:00,300   ,0.04415809,0.04381809,0.04388004,0.04415809,38.25608103  ,868.39073675  ,0.04405399
8242 ,BTC          ,ETH               ,2017-11-29 14:50:00,300   ,0.04421799,0.0439139 ,0.04415809,0.04392001,15.02610428  ,341.3640484   ,0.04401782
8243 ,BTC          ,ETH               ,2017-11-29 14:55:00,300   ,0.04415796,0.04392002,0.04392002,0.04405801,38.81747495  ,880.52129419  ,0.04408465
8244 ,BTC          ,ETH               ,2017-11-29 15:00:00,300   ,0.0441279 ,0.04392   ,0.0441279 ,0.04405494,14.82947372  ,336.63366208  ,0.04405226
8245 ,BTC          ,ETH               ,2017-11-29 15:05:00,300   ,0.04411594,0.04388361,0.0440549 ,0.0441    ,21.06352816  ,478.91068578  ,0.04398216
8246 ,BTC          ,ETH               ,2017-11-29 15:10:00,300   ,0.04459597,0.04409002,0.04409002,0.04453001,85.34445143  ,1923.72478008 ,0.04436416
8247 ,BTC          ,ETH               ,2017-11-29 15:15:00,300   ,0.04483832,0.04452712,0.04453   ,0.04480535,41.16135459  ,920.01355663  ,0.04473994
8248 ,BTC          ,ETH               ,2017-11-29 15:20:00,300   ,0.04494763,0.0446457 ,0.04480535,0.0449476 ,52.31058603  ,1165.89195794 ,0.04486743
8249 ,BTC          ,ETH               ,2017-11-29 15:25:00,300   ,0.04498679,0.04472355,0.0449476 ,0.04488002,76.46586054  ,1702.81654345 ,0.04490551
8250 ,BTC          ,ETH               ,2017-11-29 15:30:00,300   ,0.04498737,0.04473103,0.04488002,0.04490016,22.51163835  ,501.49189958  ,0.04488933
8251 ,BTC          ,ETH               ,2017-11-29 15:35:00,300   ,0.04528731,0.04487908,0.04498711,0.04509995,75.46386042  ,1674.97922609 ,0.0450536
8252 ,BTC          ,ETH               ,2017-11-29 15:40:00,300   ,0.0452    ,0.04493   ,0.0450999 ,0.04507861,28.00473642  ,621.36376362  ,0.04506979
8253 ,BTC          ,ETH               ,2017-11-29 15:45:00,300   ,0.04533697,0.04507853,0.045084  ,0.04533541,36.27223879  ,803.00950951  ,0.04517037
8254 ,BTC          ,ETH               ,2017-11-29 15:50:00,300   ,0.04584507,0.04529   ,0.04533697,0.0456889 ,99.57065815  ,2183.65618959 ,0.04559813
8255 ,BTC          ,ETH               ,2017-11-29 15:55:00,300   ,0.04670445,0.0456889 ,0.04575134,0.04647597,161.1647932  ,3494.31282689 ,0.04612202
